/home/jessica/miniconda3/envs/Profiles/bin/python3.7 /home/jessica/GitHub/Profiles/development/time.py
/home/jessica/GitHub/data_templates/01082020/20200108_2123.json
Profile from  2020-01-08 21:24:20.381116 to 2020-01-08 21:32:06.650325 added
1 profile(s) including those added from file /home/jessica/GitHub/data_templates/01082020/00000108.BIN
Temperature sensor 1 removed
/home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/xarray.py:655: MetpyDeprecationWarning: The dewpoint_rh function was deprecated in version 0.12. This function has been renamed dewpoint_from_relative_humidity.
  return func(*args, **kwargs)
         168064882 function calls (167970669 primitive calls) in 1995.296 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.015    0.005    0.015    0.005 <frozen importlib._bootstrap>:157(_get_module_lock)
      6/3    0.014    0.002    0.018    0.006 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:475(_parse)
        3    0.013    0.004    0.202    0.067 {built-in method builtins.exec}
      847    0.013    0.000    0.032    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1743(is_extension_array_dtype)
        3    0.012    0.004    0.023    0.008 <frozen importlib._bootstrap>:504(_init_module_attrs)
        3    0.012    0.004    0.012    0.004 <frozen importlib._bootstrap>:151(__exit__)
     1211    0.012    0.000    0.075    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/base.py:231(is_dtype)
  490/486    0.010    0.000    0.039    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
    97/93    0.010    0.000    0.134    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:197(__init__)
       52    0.010    0.000    0.011    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/compat/tokenize.py:491(_tokenize)
     5304    0.010    0.000    0.010    0.000 {built-in method builtins.any}
      521    0.009    0.000    0.041    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:678(is_categorical_dtype)
       70    0.009    0.000    0.114    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/construction.py:630(sanitize_array)
      128    0.009    0.000    0.018    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:508(is_datetime64_dtype)
        8    0.009    0.001    0.011    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1854(_stack_arrays)
      100    0.008    0.000    0.059    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:3212(get_block_type)
    18816    0.008    0.000    0.008    0.000 {method 'pop' of 'dict' objects}
      378    0.008    0.000    0.022    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:225(is_object_dtype)
        1    0.008    0.008    0.008    0.008 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:9503(MAVLink_vision_speed_estimate_message)
        3    0.008    0.003    0.634    0.211 /home/jessica/GitHub/Profiles/profiles/utils.py:150(temp_calib)
        3    0.007    0.002    0.007    0.002 {method 'read' of '_io.FileIO' objects}
       22    0.007    0.000    0.125    0.006 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/ops/__init__.py:1126(wrapper)
        3    0.007    0.002    0.007    0.002 {built-in method marshal.loads}
      184    0.007    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:255(is_sparse)
        3    0.007    0.002    0.185    0.062 <frozen importlib._bootstrap_external>:1240(_get_spec)
    22087    0.007    0.000    0.007    0.000 {built-in method builtins.issubclass}
      6/3    0.006    0.001    0.024    0.008 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:417(_parse_sub)
      191    0.006    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/numerictypes.py:365(issubdtype)
        3    0.006    0.002    0.006    0.002 {built-in method posix.read}
       70    0.006    0.000    0.084    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/construction.py:759(_try_cast)
      428    0.006    0.000    0.006    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/DFReader.py:108(set_unit_ids)
      185    0.006    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/_dtype.py:319(_name_get)
     7938    0.006    0.000    0.006    0.000 {built-in method _operator.neg}
      385    0.006    0.000    0.027    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:539(is_datetime64tz_dtype)
       41    0.006    0.000    0.008    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/missing.py:393(array_equivalent)
        1    0.006    0.006    0.006    0.006 {built-in method _posixsubprocess.fork_exec}
      194    0.006    0.000    0.024    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:608(is_period_dtype)
      229    0.006    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:951(is_integer_dtype)
     64/7    0.005    0.000    0.007    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:550(_get_dimensionality_recurse)
        1    0.005    0.005    0.050    0.050 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:1755(parse_known_args)
      194    0.005    0.000    0.018    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:912(is_dtype)
      279    0.005    0.000    0.008    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1558(dtype)
       16    0.005    0.000    0.006    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/urllib/parse.py:394(urlsplit)
      187    0.005    0.000    0.017    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:642(is_interval_dtype)
      378    0.005    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:2020(pandas_dtype)
      120    0.005    0.000    0.006    0.000 {method 'sub' of 're.Pattern' objects}
      256    0.005    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:272(__call__)
        7    0.005    0.001    0.012    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/nanfunctions.py:1422(nanvar)
       20    0.005    0.000    0.005    0.000 {method 'extend' of 'list' objects}
        1    0.005    0.005    0.006    0.006 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/DFReader.py:9(<module>)
        2    0.005    0.002    0.030    0.015 /home/jessica/GitHub/Profiles/profiles/utils.py:261(_s_dev)
        4    0.005    0.001    0.005    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:1574(_make_index)
       16    0.005    0.000    0.011    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/urllib/parse.py:361(urlparse)
     6668    0.005    0.000    0.005    0.000 {method 'decode' of 'bytes' objects}
      136    0.005    0.000    0.012    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1619(is_bool_dtype)
      275    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:214(classes_and_not_datetimelike)
      150    0.004    0.000    0.009    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:5181(__setattr__)
      121    0.004    0.000    0.039    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:5707(ensure_index)
       66    0.004    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:866(maybe_castable)
        2    0.004    0.002    0.071    0.036 /home/jessica/GitHub/Profiles/profiles/utils.py:173(qc)
       11    0.004    0.000    0.019    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:1293(take_nd)
      794    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:211(<lambda>)
       33    0.004    0.000    0.017    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:3265(_get_item_cache)
       19    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.004    0.004    0.004    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:129(flatten_dtype)
     11/5    0.004    0.000    0.067    0.013 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/units.py:302(wrapper)
       99    0.004    0.000    0.004    0.000 {built-in method posix.stat}
      334    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/base.py:180(construct_from_string)
        1    0.004    0.004    0.004    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:6595(MAVLink_device_op_write_reply_message)
       44    0.004    0.000    0.013    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/range.py:470(equals)
        6    0.004    0.001    0.004    0.001 <frozen importlib._bootstrap_external>:271(cache_from_source)
        4    0.004    0.001    0.051    0.013 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1726(form_blocks)
        3    0.004    0.001    0.004    0.001 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        3    0.004    0.001    0.255    0.085 <frozen importlib._bootstrap_external>:722(exec_module)
        3    0.004    0.001    0.004    0.001 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
        7    0.004    0.001    0.016    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/nanfunctions.py:1570(nanstd)
      428    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/DFReader.py:117(set_mult_ids)
      101    0.004    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:120(__init__)
      382    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/numerictypes.py:293(issubclass_)
      794    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:209(classes)
        3    0.004    0.001    0.007    0.002 <frozen importlib._bootstrap_external>:369(_get_cached)
       93    0.004    0.000    0.045    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1470(__init__)
       82    0.004    0.000    0.061    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/unit.py:141(__mul__)
        3    0.003    0.001    0.189    0.063 <frozen importlib._bootstrap_external>:1272(find_spec)
      101    0.003    0.000    0.048    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:3258(make_block)
      792    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:1164(__call__)
  174/155    0.003    0.000    0.031    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:5162(__getattr__)
        6    0.003    0.001    0.004    0.001 <frozen importlib._bootstrap_external>:93(_path_isfile)
        6    0.003    0.001    0.010    0.002 <frozen importlib._bootstrap>:403(cached)
       97    0.003    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:419(_set_axis)
      279    0.003    0.000    0.011    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:470(dtype)
        1    0.003    0.003    0.045    0.045 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:1790(_parse_known_args)
     1511    0.003    0.000    0.005    0.000 {method 'format' of 'str' objects}
      142    0.003    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1585(is_float_dtype)
     1328    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/tracer.py:335(__init__)
     7634    0.003    0.000    0.003    0.000 {method 'find' of 'str' objects}
        2    0.003    0.002    0.003    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:1741(<listcomp>)
   172/15    0.003    0.000    0.005    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.003    0.003    0.003    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:6828(MAVLink_heartbeat_message)
      510    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:714(_loose_call)
        4    0.003    0.001    0.073    0.018 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:2057(read)
       34    0.003    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1006(is_signed_integer_dtype)
       98    0.003    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:577(is_timedelta64_dtype)
       81    0.003    0.000    0.044    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4262(__getitem__)
      182    0.003    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:456(name)
      256    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:242(_delimited_splitter)
       22    0.003    0.000    0.311    0.014 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:1068(__getitem__)
      149    0.003    0.000    0.012    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:1092(is_dtype)
      8/3    0.003    0.000    0.003    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_compile.py:71(_compile)
      263    0.003    0.000    0.004    0.000 {pandas._libs.lib.is_scalar}
        1    0.003    0.003  164.911  164.911 /home/jessica/GitHub/Profiles/profiles/Wind_Profile.py:39(_init2)
        1    0.003    0.003    0.003    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:13128(MAVLink)
     11/6    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:174(getwidth)
      273    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1850(_get_dtype)
       11    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/inspect.py:2871(_bind)
       11    0.002    0.000    0.013    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/algorithms.py:1608(take_nd)
       40    0.002    0.000    0.009    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:880(maybe_infer_to_datetimelike)
        3    0.002    0.001    0.026    0.009 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:919(parse)
       55    0.002    0.000    0.013    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/common.py:99(is_bool_indexer)
       15    0.002    0.000    0.062    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:4266(reindex)
       33    0.002    0.000    0.021    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/frame.py:2964(__getitem__)
       17    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
      162    0.002    0.000    0.015    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:357(is_categorical)
     28/7    0.002    0.000    0.004    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:659(_get_root_units_recurse)
      457    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1523(_block)
      118    0.002    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:464(get_name)
      108    0.002    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1585(internal_values)
      332    0.002    0.000    0.006    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/tracer.py:300(stat_group_from_func)
       41    0.002    0.000    0.018    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4377(equals)
       70    0.002    0.000    0.009    0.000 {pandas._libs.lib.infer_dtype}
       62    0.002    0.000    0.015    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1684(is_extension_type)
       11    0.002    0.000    0.009    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:353(apply)
       22    0.002    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:298(maybe_promote)
       22    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:360(_get_formatdict)
       14    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:249(match)
      275    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:219(<lambda>)
       22    0.002    0.000    0.112    0.005 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:520(array2string)
       22    0.002    0.000    0.017    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/ops/__init__.py:1081(na_op)
        3    0.002    0.001    0.035    0.012 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_compile.py:759(compile)
       38    0.002    0.000    0.008    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1163(is_datetime64_any_dtype)
      156    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:463(name)
        4    0.002    0.000    0.303    0.076 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:539(parser_f)
      101    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:162(__init__)
       22    0.002    0.000    0.107    0.005 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:482(_array2string)
